2017-05-08 21:38:09+00:00,i3.xlarge,SUSE Linux,us-east-1b,0.1461
2017-05-08 21:38:09+00:00,i3.xlarge,Linux/UNIX,us-east-1b,0.0461
2017-05-08 21:38:09+00:00,m2.4xlarge,SUSE Linux,us-east-1c,0.1807
2017-05-08 21:38:09+00:00,m2.4xlarge,Linux/UNIX,us-east-1c,0.0807
2017-05-08 21:38:09+00:00,m3.2xlarge,Windows,us-east-1d,0.2885
2017-05-08 21:38:09+00:00,m3.2xlarge,Windows,us-east-1c,0.2899
2017-05-08 21:38:09+00:00,m3.2xlarge,SUSE Linux,us-east-1c,0.2237
2017-05-08 21:38:09+00:00,m3.2xlarge,Linux/UNIX,us-east-1c,0.1237
2017-05-08 21:38:09+00:00,r4.4xlarge,SUSE Linux,us-east-1d,0.965721
2017-05-08 21:38:09+00:00,r4.4xlarge,Linux/UNIX,us-east-1d,0.865721
2017-05-08 21:38:09+00:00,m4.4xlarge,SUSE Linux,us-east-1d,0.3777
2017-05-08 21:38:09+00:00,m4.4xlarge,SUSE Linux,us-east-1c,0.3788
2017-05-08 21:38:09+00:00,m4.4xlarge,Linux/UNIX,us-east-1d,0.2777
2017-05-08 21:38:09+00:00,m4.4xlarge,Linux/UNIX,us-east-1c,0.2788
2017-05-08 21:38:08+00:00,m4.large,SUSE Linux,us-east-1d,0.1313
2017-05-08 21:38:08+00:00,m4.large,Linux/UNIX,us-east-1d,0.0313
2017-05-08 21:38:08+00:00,c4.4xlarge,SUSE Linux,us-east-1d,0.3176
2017-05-08 21:38:08+00:00,c4.4xlarge,SUSE Linux,us-east-1b,0.3073
2017-05-08 21:38:08+00:00,c4.4xlarge,SUSE Linux,us-east-1a,0.3081
2017-05-08 21:38:08+00:00,c4.4xlarge,Linux/UNIX,us-east-1d,0.2176
2017-05-08 21:38:08+00:00,c4.4xlarge,Linux/UNIX,us-east-1b,0.2073
2017-05-08 21:38:08+00:00,c4.4xlarge,Linux/UNIX,us-east-1a,0.2081
2017-05-08 21:38:08+00:00,c3.8xlarge,SUSE Linux,us-east-1c,0.5421
2017-05-08 21:38:08+00:00,c3.8xlarge,Linux/UNIX,us-east-1c,0.4421
2017-05-08 21:38:07+00:00,c4.8xlarge,SUSE Linux,us-east-1c,0.5173
2017-05-08 21:38:07+00:00,c4.8xlarge,Linux/UNIX,us-east-1c,0.4173
2017-05-08 21:38:07+00:00,p2.xlarge,SUSE Linux,us-east-1b,0.3432
2017-05-08 21:38:07+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2432
2017-05-08 21:38:07+00:00,i3.16xlarge,SUSE Linux,us-east-1b,1.0028
2017-05-08 21:38:07+00:00,i3.16xlarge,Linux/UNIX,us-east-1b,0.9028
2017-05-08 21:38:07+00:00,m4.10xlarge,SUSE Linux,us-east-1d,0.8232
2017-05-08 21:38:07+00:00,m4.10xlarge,Linux/UNIX,us-east-1d,0.7232
2017-05-08 21:38:07+00:00,i2.4xlarge,SUSE Linux,us-east-1b,0.5797
2017-05-08 21:38:07+00:00,i2.4xlarge,Linux/UNIX,us-east-1b,0.4797
2017-05-08 21:38:06+00:00,m3.2xlarge,SUSE Linux,us-east-1e,0.3823
2017-05-08 21:38:06+00:00,m3.2xlarge,Linux/UNIX,us-east-1e,0.2823
2017-05-08 21:38:06+00:00,cc2.8xlarge,SUSE Linux,us-east-1d,0.4068
2017-05-08 21:38:06+00:00,cc2.8xlarge,Linux/UNIX,us-east-1d,0.3068
2017-05-08 21:38:06+00:00,c3.8xlarge,SUSE Linux,us-east-1d,0.5453
2017-05-08 21:38:06+00:00,c3.8xlarge,SUSE Linux,us-east-1c,0.5422
2017-05-08 21:38:06+00:00,c3.8xlarge,Linux/UNIX,us-east-1d,0.4453
2017-05-08 21:38:06+00:00,c3.8xlarge,Linux/UNIX,us-east-1c,0.4422
2017-05-08 21:38:06+00:00,m4.xlarge,SUSE Linux,us-east-1d,0.1681
2017-05-08 21:38:06+00:00,m4.xlarge,Linux/UNIX,us-east-1d,0.0681
2017-05-08 21:38:05+00:00,p2.xlarge,SUSE Linux,us-east-1c,0.3355
2017-05-08 21:38:05+00:00,p2.xlarge,SUSE Linux,us-east-1b,0.3458
2017-05-08 21:38:05+00:00,p2.xlarge,Linux/UNIX,us-east-1c,0.2355
2017-05-08 21:38:05+00:00,p2.xlarge,Linux/UNIX,us-east-1b,0.2458
2017-05-08 21:38:05+00:00,i2.xlarge,Windows,us-east-1e,0.1988
2017-05-08 21:38:05+00:00,i2.xlarge,Windows,us-east-1b,0.1977
2017-05-08 21:38:05+00:00,r3.8xlarge,SUSE Linux,us-east-1d,0.7315
2017-05-08 21:38:05+00:00,r3.8xlarge,SUSE Linux,us-east-1c,0.7231
2017-05-08 21:38:05+00:00,r3.8xlarge,SUSE Linux,us-east-1b,0.8614
2017-05-08 21:38:05+00:00,r3.8xlarge,Linux/UNIX,us-east-1d,0.6315
2017-05-08 21:38:05+00:00,r3.8xlarge,Linux/UNIX,us-east-1c,0.6231
2017-05-08 21:38:05+00:00,r3.8xlarge,Linux/UNIX,us-east-1b,0.7614
2017-05-08 21:38:05+00:00,r3.4xlarge,Windows,us-east-1b,0.7514
2017-05-08 21:38:05+00:00,m3.2xlarge,SUSE Linux,us-east-1e,0.3892
2017-05-08 21:38:05+00:00,m3.2xlarge,Linux/UNIX,us-east-1e,0.2892
2017-05-08 21:38:05+00:00,m4.4xlarge,SUSE Linux,us-east-1c,0.3789
2017-05-08 21:38:05+00:00,m4.4xlarge,Linux/UNIX,us-east-1c,0.2789
